3.505799999999999195e-02,3.505799999999999195e-02,3.505799999999999195e-02,3.505799999999999195e-02,3.505799999999999195e-02,3.505799999999999195e-02,3.505799999999999195e-02,3.504140333333332497e-02,3.504140333333332497e-02,3.504140333333332497e-02,3.504140333333332497e-02,3.505799999999999195e-02,3.505799999999999195e-02,3.505799999999999195e-02,3.505799999999999195e-02,3.505799999999999195e-02,3.505799999999999195e-02,3.505799999999999195e-02,3.505799999999999195e-02,3.505799999999999195e-02
3.505799999999999195e-02,3.505799999999999195e-02,3.505799999999999195e-02,3.505799999999999195e-02,3.505799999999999195e-02,3.505799999999999195e-02,3.504140333333332497e-02,3.504140333333332497e-02,3.499165333333333766e-02,3.499165333333333766e-02,3.504140333333332497e-02,3.505799999999999195e-02,3.505799999999999195e-02,3.505799999999999195e-02,3.505799999999999195e-02,3.505799999999999195e-02,3.505799999999999195e-02,3.505799999999999195e-02,3.505799999999999195e-02,3.505799999999999195e-02
3.505799999999999195e-02,3.505799999999999195e-02,3.505799999999999195e-02,3.505799999999999195e-02,3.505799999999999195e-02,3.505799999999999195e-02,3.504140333333332497e-02,3.495851999999998599e-02,3.480975000000000041e-02,3.480975000000000041e-02,3.500822999999999435e-02,3.505799999999999195e-02,3.505799999999999195e-02,3.505799999999999195e-02,3.505799999999999195e-02,3.505799999999999195e-02,3.505799999999999195e-02,3.505799999999999195e-02,3.505799999999999195e-02,3.505799999999999195e-02
3.505799999999999195e-02,3.505799999999999195e-02,3.505799999999999195e-02,3.505799999999999195e-02,3.505799999999999195e-02,3.504140333333332497e-02,3.489233333333332382e-02,3.461222999999998690e-02,3.426887999999998768e-02,3.433405333333332948e-02,3.499165333333333766e-02,3.505799999999999195e-02,3.505799999999999195e-02,3.505799999999999195e-02,3.505799999999999195e-02,3.505799999999999195e-02,3.505799999999999195e-02,3.505799999999999195e-02,3.505799999999999195e-02,3.505799999999999195e-02
3.505799999999999195e-02,3.505799999999999195e-02,3.505799999999999195e-02,3.505799999999999195e-02,3.502481333333332808e-02,3.476027999999998369e-02,3.433405333333332948e-02,3.362301333333331949e-02,3.316142999999998481e-02,3.339947999999998834e-02,3.497508333333333025e-02,3.505799999999999195e-02,3.505799999999999195e-02,3.505799999999999195e-02,3.505799999999999195e-02,3.505799999999999195e-02,3.505799999999999195e-02,3.505799999999999195e-02,3.505799999999999195e-02,3.505799999999999195e-02
3.505799999999999195e-02,3.505799999999999195e-02,3.505799999999999195e-02,3.502481333333332808e-02,3.466152000000000122e-02,3.397691999999998685e-02,3.275236333333333277e-02,3.128100333333332095e-02,3.010180333333331917e-02,3.143140333333332287e-02,3.469441333333333349e-02,3.504140333333332497e-02,3.505799999999999195e-02,3.505799999999999195e-02,3.505799999999999195e-02,3.505799999999999195e-02,3.505799999999999195e-02,3.505799999999999195e-02,3.505799999999999195e-02,3.504140333333332497e-02
3.505799999999999195e-02,3.505799999999999195e-02,3.502481333333332808e-02,3.459581333333331538e-02,3.301931999999999784e-02,3.099707999999998242e-02,2.839933333333332158e-02,2.620996333333332554e-02,2.522702999999999404e-02,2.764445333333332908e-02,3.402542999999999540e-02,3.502481333333332808e-02,3.505799999999999195e-02,3.505799999999999195e-02,3.505799999999999195e-02,3.505799999999999195e-02,3.505799999999999195e-02,3.504140333333332497e-02,3.504140333333332497e-02,3.502481333333332808e-02
3.505799999999999195e-02,3.502481333333332808e-02,3.444836333333332196e-02,3.174941333333331644e-02,2.749862999999999613e-02,2.400167999999998705e-02,2.091500333333333114e-02,1.917501333333332739e-02,1.884545333333332781e-02,2.212276333333332290e-02,3.247180333333332669e-02,3.499165333333333766e-02,3.504140333333332497e-02,3.505799999999999195e-02,3.505799999999999195e-02,3.505799999999999195e-02,3.504140333333332497e-02,3.504140333333332497e-02,3.502481333333332808e-02,3.500822999999999435e-02
3.505799999999999195e-02,3.352705333333332732e-02,2.871542999999999665e-02,2.207207999999999393e-02,1.804502999999999316e-02,1.570980333333332410e-02,1.463220333333332436e-02,1.439342999999999179e-02,1.439581333333332484e-02,1.564765333333332717e-02,2.977067999999999381e-02,3.477676333333332148e-02,3.500822999999999435e-02,3.502481333333332808e-02,3.504140333333332497e-02,3.504140333333332497e-02,3.502481333333332808e-02,3.500822999999999435e-02,3.500822999999999435e-02,3.497508333333333025e-02
3.233233333333332404e-02,2.140900333333332559e-02,1.508108333333332308e-02,1.464676333333332463e-02,1.632140333333332097e-02,1.876108333333332753e-02,2.095236333333332437e-02,2.190100333333332497e-02,2.089636333333333082e-02,1.505405333333332402e-02,2.607227999999999282e-02,3.417131999999999808e-02,3.495851999999998599e-02,3.500822999999999435e-02,3.502481333333332808e-02,3.500822999999999435e-02,3.499165333333333766e-02,3.499165333333333766e-02,3.495851999999998599e-02,3.492541333333332165e-02
2.093366999999999103e-02,2.689756333333332208e-02,3.550862999999999242e-02,3.961766999999999372e-02,4.300733333333332103e-02,4.619740333333333115e-02,4.795076333333333357e-02,4.763421333333333479e-02,4.190476333333332387e-02,2.412660333333332963e-02,1.929556333333332097e-02,3.298781333333331706e-02,3.474380333333332294e-02,3.497508333333333025e-02,3.499165333333333766e-02,3.495851999999998599e-02,3.495851999999998599e-02,3.490886999999998769e-02,3.490886999999998769e-02,3.487580333333332311e-02
3.471672566666667570e-01,8.547519333333331026e-02,9.335389333333332651e-02,9.254551333333331520e-02,9.074156333333333047e-02,9.058969333333333207e-02,8.922501666666665665e-02,8.571072333333333571e-02,7.511041333333333403e-02,4.790846999999998773e-02,1.453521333333332617e-02,3.068606999999998544e-02,3.454660333333332140e-02,3.489233333333332382e-02,3.490886999999998769e-02,3.490886999999998769e-02,3.490886999999998769e-02,3.485927999999999249e-02,3.480975000000000041e-02,3.476027999999998369e-02
6.633290299999999862e-01,3.176758833333333532e-01,2.558410933333333803e-01,1.597758966666666669e-01,1.267916566666666411e-01,1.274723366666666580e-01,1.275246533333333210e-01,1.232387366666666678e-01,1.130608833333333202e-01,8.612994666666666521e-02,1.673181333333332438e-02,2.732733333333331807e-02,3.413885333333331606e-02,3.472733333333332534e-02,3.479325333333332243e-02,3.476027999999998369e-02,3.476027999999998369e-02,3.476027999999998369e-02,3.469441333333333349e-02,3.466152000000000122e-02
6.950580000000000647e-01,6.859097500000000958e-01,3.576512733333332972e-01,3.222194433333333552e-01,2.703814333333333653e-01,2.074705866666667065e-01,1.630317233333333504e-01,1.465632733333333548e-01,1.409520033333333255e-01,1.188488033333333221e-01,2.633582999999999411e-02,2.312820333333332964e-02,3.279933333333332618e-02,3.435036333333332803e-02,3.456299999999998956e-02,3.457940333333332089e-02,3.454660333333332140e-02,3.453021333333333026e-02,3.448108333333333581e-02,3.441566999999998849e-02
4.037246666666667316e-01,6.946076700000000104e-01,6.569150000000001377e-01,3.752094533333332760e-01,3.483844666666667256e-01,3.132421733333333180e-01,2.676244833333332740e-01,2.110118333333333707e-01,1.637690400000000046e-01,1.403821366666666293e-01,4.690521333333332737e-02,1.745660333333332384e-02,2.972774999999999723e-02,3.320891999999999594e-02,3.415508333333333590e-02,3.415508333333333590e-02,3.412262999999998714e-02,3.407399999999999318e-02,3.397691999999998685e-02,3.378347999999998380e-02
2.692586966666666304e-01,6.949578800000000278e-01,6.950580000000000647e-01,6.408159100000000441e-01,3.847009200000000018e-01,3.650794166666666563e-01,3.357253766666666306e-01,2.958667466666666801e-01,2.372444966666666932e-01,1.638046566666666592e-01,7.796180333333332935e-02,1.438287333333332536e-02,2.508326999999999432e-02,3.099707999999998242e-02,3.300356333333331893e-02,3.333585333333331097e-02,3.341540333333332252e-02,3.339947999999998834e-02,3.333585333333331097e-02,3.319308333333333139e-02
2.023913333333333398e-01,6.949078300000000041e-01,6.949078300000000041e-01,6.920783666666666667e-01,6.402036333333334106e-01,3.903221366666667080e-01,3.748251666666667092e-01,3.513742966666666412e-01,3.093328166666666212e-01,2.318724433333333723e-01,1.082502666666666641e-01,2.126866666666665795e-02,1.920985666666665329e-02,2.777771999999999533e-02,3.077462999999999380e-02,3.191716333333331768e-02,3.231686999999999060e-02,3.250286999999998927e-02,3.258065333333332730e-02,3.236327999999998734e-02
